part_number,name_he,name_en,manufacturer,category,side,part_type,notes,is_active,cross_refs,fitments
52112-16900,פגוש קדמי — טויוטה COROLLA,פגוש קדמי,Toyota,תאורה ופחחות,,front_bumper,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:52112-16900:Toyota,טויוטה:COROLLA:2013:2019
0415237010,מסנן שמן — טויוטה COROLLA,מסנן שמן,Toyota,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0415237010:Toyota,טויוטה:COROLLA:2013:2019:1ZR-FAE
87940-02F60,מראת צד — טויוטה COROLLA,מראת צד,Toyota,תאורה ופחחות,,side_mirror,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:87940-02F60:Toyota,טויוטה:COROLLA:2013:2019
1611548180,מצת — טויוטה COROLLA,מצת,Toyota,הצתה,,spark_plug,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:1611548180:Toyota,טויוטה:COROLLA:2013:2019
90919-W1006,מצת — טויוטה COROLLA,מצת,Toyota,הצתה,,spark_plug,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:90919-W1006:Toyota,טויוטה:COROLLA:2013:2019
81591-02530,פנס אחורי — טויוטה COROLLA,פנס אחורי,Toyota,תאורה ופחחות,,taillight,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:81591-02530:Toyota,טויוטה:COROLLA:2013:2019
81130-02K30,פנס ראשי ימין — טויוטה COROLLA,פנס ראשי ימין,Toyota,תאורה ופחחות,,headlight_right,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:81130-02K30:Toyota,טויוטה:COROLLA:2015:2019
T178010T06,מסנן אוויר — טויוטה COROLLA,מסנן אוויר,Suzuki,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:T178010T06:Suzuki,טויוטה:COROLLA:2019:2026
T178017705,מסנן אוויר — טויוטה COROLLA,מסנן אוויר,Suzuki,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:T178017705:Suzuki,טויוטה:COROLLA:2019:2026
90919-01295,מצת — טויוטה COROLLA,מצת,Toyota,הצתה,,spark_plug,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:90919-01295:Toyota,טויוטה:COROLLA:2019:2026
90915-20003,מסנן שמן — טויוטה HILUX DOUBLE CAB,"Filter Sub-Assy, Oil",Toyota,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/GENERAL/2025/HILUX-DOUBLE-CAB/GUN126L-DGFHXF/category/1/diagram/1502/vin/8AJBA3CD1T7957303",1,OEM:90915-20003:Toyota,טויוטה:HILUX DOUBLE CAB:2025:2025:1GD-FTV 2.8
4243102200,דיסק בלם קדמי — טויוטה PRIUS,דיסק בלם קדמי,Toyota,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:4243102200:Toyota,טויוטה:PRIUS:2015:2022
4243102250,דיסק בלם קדמי — טויוטה PRIUS,דיסק בלם קדמי,Toyota,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:4243102250:Toyota,טויוטה:PRIUS:2015:2022
4243102280,דיסק בלם קדמי — טויוטה PRIUS,דיסק בלם קדמי,Toyota,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:4243102280:Toyota,טויוטה:PRIUS:2015:2022
4243112310,דיסק בלם קדמי — טויוטה PRIUS,דיסק בלם קדמי,Toyota,בלמים,,brake_disc_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:4243112310:Toyota,טויוטה:PRIUS:2015:2022
0446602310,רפידות בלם קדמיות — טויוטה PRIUS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446602310:Toyota,טויוטה:PRIUS:2015:2022
0446612130,רפידות בלם קדמיות — טויוטה PRIUS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446612130:Toyota,טויוטה:PRIUS:2015:2022
0446612150,רפידות בלם קדמיות — טויוטה PRIUS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446612150:Toyota,טויוטה:PRIUS:2015:2022
0446647020,רפידות בלם קדמיות — טויוטה PRIUS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446647020:Toyota,טויוטה:PRIUS:2015:2022
0446647100,רפידות בלם קדמיות — טויוטה PRIUS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446647100:Toyota,טויוטה:PRIUS:2015:2022
0446647110,רפידות בלם קדמיות — טויוטה PRIUS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446647110:Toyota,טויוטה:PRIUS:2015:2022
0446606200,רפידות בלם קדמיות — טויוטה RAV4,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446606200:Toyota,טויוטה:RAV4:2013:2018
0446633180,רפידות בלם קדמיות — טויוטה RAV4,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446633180:Toyota,טויוטה:RAV4:2013:2018
0446633200,רפידות בלם קדמיות — טויוטה RAV4,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446633200:Toyota,טויוטה:RAV4:2013:2018
0446633210,רפידות בלם קדמיות — טויוטה RAV4,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446633210:Toyota,טויוטה:RAV4:2013:2018
0446642060,רפידות בלם קדמיות — טויוטה RAV4,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:0446642060:Toyota,טויוטה:RAV4:2013:2018
04466YZZE8,רפידות בלם קדמיות — טויוטה RAV4,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04466YZZE8:Toyota,טויוטה:RAV4:2013:2018
17801-38011,מסנן אוויר — טויוטה RAV4,"Element Sub-Assy, Air Cleaner Filter",Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן, toyotapartsdeal.com. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1703/vin/JTMBFREV50J063539",1,OEM:17801-38011:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:RAV4:2013:2018:2.5
27060-36080,אלטרנטור — טויוטה RAV4,Alternator Assy 12V 100A,Toyota,חשמל,,alternator,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/1/diagram/1903/vin/JTMBFREV50J063539",1,OEM:27060-36080:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
04465-42180,רפידות בלם קדמיות — טויוטה RAV4,"Pad Kit, Disc Brake, Front",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן, toyotapartsdeal.com. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4705/vin/JTMBFREV50J063539",1,OEM:04465-42180:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5; טויוטה:RAV4:2008:2018:2.4 / 2.5 / 3.5
48510-80818,בולם זעזועים קדמי — טויוטה RAV4,"Shock Absorber, Front RH",Toyota,מתלים,ימין,shock_absorber_front,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4803/vin/JTMBFREV50J063539",1,OEM:48510-80818:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
48520-80494,בולם זעזועים קדמי — טויוטה RAV4,"Shock Absorber, Front LH",Toyota,מתלים,שמאל,shock_absorber_front,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן. https://partsouq.com/en/catalog/toyota/diagram/NA/2015/RAV4-JPP/ASA44L-ANTGKA/category/2/diagram/4803/vin/JTMBFREV50J063539",1,OEM:48520-80494:Toyota,טויוטה:RAV4:2015:2015:2AR-FE 2.5
538110R130,כנף קדמית — טויוטה RAV4,כנף קדמית,Toyota,תאורה ופחחות,,fender,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:538110R130:Toyota,טויוטה:RAV4:2018:2026
5381142330,כנף קדמית — טויוטה RAV4,כנף קדמית,Toyota,תאורה ופחחות,,fender,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:5381142330:Toyota,טויוטה:RAV4:2018:2026
5216242270,פגוש קדמי — טויוטה RAV4,פגוש קדמי,Toyota,תאורה ופחחות,,front_bumper,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:5216242270:Toyota,טויוטה:RAV4:2018:2026
5216242903,פגוש קדמי — טויוטה RAV4,פגוש קדמי,Toyota,תאורה ופחחות,,front_bumper,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:5216242903:Toyota,טויוטה:RAV4:2018:2026
8114542840,פנס ראשי ימין — טויוטה RAV4,פנס ראשי ימין,Toyota,תאורה ופחחות,,headlight_right,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:8114542840:Toyota,טויוטה:RAV4:2018:2026
8791042F30,מראת צד — טויוטה RAV4,מראת צד,Toyota,תאורה ופחחות,,side_mirror,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:8791042F30:Toyota,טויוטה:RAV4:2018:2026
90919-01297,מצת — טויוטה RAV4,מצת,Toyota,הצתה,,spark_plug,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC), toyotapartsdeal.com. https://www.toyotapartsdeal.com/oem-toyota-corolla-spark_plug.html",1,OEM:90919-01297:Toyota,טויוטה:RAV4:2018:2026; טויוטה:COROLLA:2019:2024:1.8 / 2.0
81561-42230,פנס אחורי — טויוטה RAV4,פנס אחורי,Toyota,תאורה ופחחות,,taillight,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:81561-42230:Toyota,טויוטה:RAV4:2018:2026
04465-0E060,רפידות בלם קדמיות — טויוטה RAV4,"Pad Kit, Disc Brake, Front",Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת רכב (מספר שלדה). מקור: PartSouq · קטלוג היצרן, toyotapartsdeal.com. https://partsouq.com/en/catalog/toyota/diagram/NA/2024/RAV4-NAP/AXAA54L-CNZMBA/category/2/diagram/4705/vin/2T3A1RFV2RC485020",1,OEM:04465-0E060:Toyota,טויוטה:RAV4:2024:2024:A25A-FKS 2.5; טויוטה:RAV4:2019:2024:2.5
178010Y010,מסנן אוויר — טויוטה YARIS,מסנן אוויר,Toyota,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:178010Y010:Toyota,טויוטה:YARIS:2012:2020
04465-0D120,רפידות בלם קדמיות — טויוטה YARIS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04465-0D120:Toyota,טויוטה:YARIS:2012:2020
04465-0D210,רפידות בלם קדמיות — טויוטה YARIS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04465-0D210:Toyota,טויוטה:YARIS:2012:2020
04465-YZZDS,רפידות בלם קדמיות — טויוטה YARIS,רפידות בלם קדמיות,Toyota,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:04465-YZZDS:Toyota,טויוטה:YARIS:2012:2020
53714-0D040,כנף קדמית — טויוטה YARIS,כנף קדמית,Toyota,תאורה ופחחות,,fender,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:53714-0D040:Toyota,טויוטה:YARIS:2012:2020
52119-52965,פגוש קדמי — טויוטה YARIS,פגוש קדמי,Toyota,תאורה ופחחות,,front_bumper,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:52119-52965:Toyota,טויוטה:YARIS:2012:2017
521190U904,פגוש קדמי — טויוטה YARIS,פגוש קדמי,Toyota,תאורה ופחחות,,front_bumper,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:521190U904:Toyota,טויוטה:YARIS:2012:2017
81170-0D450,פנס ראשי שמאל — טויוטה YARIS,פנס ראשי שמאל,Toyota,תאורה ופחחות,,headlight_left,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:81170-0D450:Toyota,טויוטה:YARIS:2012:2020
87940-0DB50,מראת צד — טויוטה YARIS,מראת צד,Toyota,תאורה ופחחות,,side_mirror,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:87940-0DB50:Toyota,טויוטה:YARIS:2012:2020
81551-0D610,פנס אחורי — טויוטה YARIS,פנס אחורי,Toyota,תאורה ופחחות,,taillight,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:81551-0D610:Toyota,טויוטה:YARIS:2012:2020
28113-1R100,מסנן אוויר — יונדאי I25,מסנן אוויר,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:28113-1R100:Hyundai,יונדאי:I25:2011:2019:1.6 G4FC
97133-2E210,מסנן מזגן — יונדאי I25,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים, hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-cabin_air_filter.html",1,OEM:97133-2E210:Hyundai,יונדאי:I25:2011:2019:1.6 G4FC; יונדאי:TUCSON:2006:2015:GDI / MPI; קיה:SPORTAGE:2006:2015:2.0 / 2.4 / 2.7
26300-35503,מסנן שמן — יונדאי I25,מסנן שמן,Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים, kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-rio-oil_filter.html",1,OEM:26300-35503:Hyundai,יונדאי:I25:2011:2019:1.6 G4FC; קיה:RIO:2006:2017:1.6 Alpha / Gamma; יונדאי:TUCSON:2006:2018:GDI / MPI / TCI-GDI
26300-35505,מסנן שמן — יונדאי I25,מסנן שמן,Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים, hyundaipartsdeal.com. https://www.hyundaipartsdeal.com/oem-hyundai-tucson-oil_filter.html",1,OEM:26300-35505:Hyundai,יונדאי:I25:2011:2019:1.6 G4FC; יונדאי:TUCSON:2004:2021:GDI / MPI / TCI-GDI
28113-G2100,מסנן אוויר — יונדאי IONIQ HYBRID,מסנן אוויר,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:28113-G2100:Hyundai,יונדאי:IONIQ HYBRID:2016:2022:1.6 GDI
28113-G2700,מסנן אוויר — יונדאי IONIQ HYBRID,מסנן אוויר,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:28113-G2700:Hyundai,יונדאי:IONIQ HYBRID:2016:2022:1.6 GDI
58101-G2A00,רפידות בלם קדמיות — יונדאי IONIQ HYBRID,רפידות בלם קדמיות,Hyundai,בלמים,,brake_pads_front,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים, hyundai.oempartsonline.com. https://hyundai.oempartsonline.com/oem-parts/hyundai-brake-pads-front-58101g2a00",1,OEM:58101-G2A00:Hyundai,יונדאי:IONIQ HYBRID:2016:2022:1.6 GDI; יונדאי:IONIQ:2017:2022; קיה:NIRO:2017:2022; קיה:NIRO:2017:2022:1.6 Kappa
97133-F2200,מסנן מזגן — יונדאי IONIQ HYBRID,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:97133-F2200:Hyundai,יונדאי:IONIQ HYBRID:2016:2022:1.6 GDI
97133-G2000,מסנן מזגן — יונדאי IONIQ HYBRID,מסנן מזגן,Hyundai,מנוע / סינון,,cabin_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים.",1,OEM:97133-G2000:Hyundai,יונדאי:IONIQ HYBRID:2016:2022:1.6 GDI
26300-35504,מסנן שמן — יונדאי IONIQ HYBRID,מסנן שמן,Hyundai,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: זרע פערי דגמים, kiapartsnow.com. https://www.kiapartsnow.com/oem-kia-rio-oil_filter.html",1,OEM:26300-35504:Hyundai,יונדאי:IONIQ HYBRID:2016:2022:1.6 GDI; קיה:RIO:2016:2020:1.6 Gamma; יונדאי:TUCSON:2016:2021:GDI / TCI-GDI
2630002752,מסנן שמן — יונדאי TUCSON,מסנן שמן,Kia,מנוע / סינון,,oil_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC).",1,OEM:2630002752:Kia,יונדאי:TUCSON
28113-D3300,מסנן אוויר — יונדאי TUCSON,מסנן אוויר,Hyundai,מנוע / סינון,,air_filter,"מק""ט מקורי, רמת דגם. מקור: קטלוג ראשי (AUTODOC), hyundai.oempartsonline.com. https://hyundai.oempartsonline.com/oem-parts/hyundai-air-filter-28113d3300",1,OEM:28113-D3300:Hyundai,יונדאי:TUCSON:2015:2020:2.0 CRDi; יונדאי:TUCSON:2016:2021; יונדאי:TUCSON:2016:2021:GDI / TCI-GDI; קיה:SPORTAGE:2016:2022:2.0 / 2.4 Theta 2
